Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::extended_type_info_typeid<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >::~extended_type_info_typeid()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::extended_type_info_typeid<std::vector<Update, std::allocator<Update> > >::extended_type_info_typeid()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::extended_type_info_typeid<std::vector<Update, std::allocator<Update> > >::~extended_type_info_typeid()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::extended_type_info_typeid<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::extended_type_info_typeid()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::extended_type_info_typeid<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::~extended_type_info_typeid()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > >::extended_type_info_typeid()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > >::~extended_type_info_typeid()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, bool>, std::allocator<std::pair<int, bool> > > >::extended_type_info_typeid()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, bool>, std::allocator<std::pair<int, bool> > > >::~extended_type_info_typeid()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >::extended_type_info_typeid()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >::~extended_type_info_typeid()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > >::extended_type_info_typeid()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > >::~extended_type_info_typeid()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::extended_type_info_typeid()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::~extended_type_info_typeid()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::extended_type_info_typeid<std::vector<int, std::allocator<int> > >::extended_type_info_typeid()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::extended_type_info_typeid<std::vector<int, std::allocator<int> > >::~extended_type_info_typeid()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::ext::guid_impl<Update>::call()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::ext::guid_impl<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >::call()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::ext::guid_impl<std::vector<Update, std::allocator<Update> > >::call()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::ext::guid_impl<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::call()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::ext::guid_impl<std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > >::call()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::ext::guid_impl<std::vector<std::pair<int, bool>, std::allocator<std::pair<int, bool> > > >::call()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::ext::guid_impl<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >::call()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::ext::guid_impl<std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > >::call()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::ext::guid_impl<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::call()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::ext::guid_impl<std::vector<int, std::allocator<int> > >::call()
  0.00      0.37     0.00        2     0.00     0.00  char const* boost::serialization::guid<Update>()
  0.00      0.37     0.00        2     0.00     0.00  char const* boost::serialization::guid<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >()
  0.00      0.37     0.00        2     0.00     0.00  char const* boost::serialization::guid<std::vector<Update, std::allocator<Update> > >()
  0.00      0.37     0.00        2     0.00     0.00  char const* boost::serialization::guid<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >()
  0.00      0.37     0.00        2     0.00     0.00  char const* boost::serialization::guid<std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > >()
  0.00      0.37     0.00        2     0.00     0.00  char const* boost::serialization::guid<std::vector<std::pair<int, bool>, std::allocator<std::pair<int, bool> > > >()
  0.00      0.37     0.00        2     0.00     0.00  char const* boost::serialization::guid<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >()
  0.00      0.37     0.00        2     0.00     0.00  char const* boost::serialization::guid<std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > >()
  0.00      0.37     0.00        2     0.00     0.00  char const* boost::serialization::guid<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >()
  0.00      0.37     0.00        2     0.00     0.00  char const* boost::serialization::guid<std::vector<int, std::allocator<int> > >()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::serialization::extended_type_info_typeid<Update> >::singleton_wrapper()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::serialization::extended_type_info_typeid<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > > >::singleton_wrapper()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::serialization::extended_type_info_typeid<std::vector<Update, std::allocator<Update> > > >::singleton_wrapper()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::serialization::extended_type_info_typeid<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::singleton_wrapper()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > > >::singleton_wrapper()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, bool>, std::allocator<std::pair<int, bool> > > > >::singleton_wrapper()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > > >::singleton_wrapper()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > > >::singleton_wrapper()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::serialization::extended_type_info_typeid<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::singleton_wrapper()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::serialization::extended_type_info_typeid<std::vector<int, std::allocator<int> > > >::singleton_wrapper()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::archive::detail::iserializer<boost::mpi::packed_iarchive, Update> >::singleton_wrapper()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::archive::detail::iserializer<boost::mpi::packed_iarchive, std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > > >::singleton_wrapper()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::archive::detail::iserializer<boost::mpi::packed_iarchive, std::vector<Update, std::allocator<Update> > > >::singleton_wrapper()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::archive::detail::iserializer<boost::mpi::packed_iarchive, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::singleton_wrapper()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::archive::detail::iserializer<boost::mpi::packed_iarchive, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > > >::singleton_wrapper()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::archive::detail::iserializer<boost::mpi::packed_iarchive, std::vector<std::pair<int, bool>, std::allocator<std::pair<int, bool> > > > >::singleton_wrapper()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::archive::detail::iserializer<boost::mpi::packed_iarchive, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > > >::singleton_wrapper()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::archive::detail::iserializer<boost::mpi::packed_iarchive, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > > >::singleton_wrapper()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::archive::detail::iserializer<boost::mpi::packed_iarchive, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::singleton_wrapper()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::archive::detail::iserializer<boost::mpi::packed_iarchive, std::vector<int, std::allocator<int> > > >::singleton_wrapper()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::archive::detail::oserializer<boost::mpi::packed_oarchive, Update> >::singleton_wrapper()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::archive::detail::oserializer<boost::mpi::packed_oarchive, std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > > >::singleton_wrapper()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::archive::detail::oserializer<boost::mpi::packed_oarchive, std::vector<Update, std::allocator<Update> > > >::singleton_wrapper()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::archive::detail::oserializer<boost::mpi::packed_oarchive, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >::singleton_wrapper()
  0.00      0.37     0.00        2     0.00     0.00  boost::serialization::detail::singleton_wrapper<boost::archive::detail::oserializer<boost::mpi::packed_oarchive, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > > >::singleton_wrapper()
